"ClientId","ConsentType","ExpiryTime","ObjectId","PrincipalId","ResourceId","Scope","StartTime"
"dc7f774c-b416-4b77-9c56-c2e015c6d2d6","Principal","2/16/2022 12:32:31 PM","THd_3Ba0d0ucVsLgFcbS1m1rkel6pnZPijM5l-i64B9BTbXc6Q2GTISPixG9H8cu","dcb54d41-0de9-4c86-848f-8b11bd1fc72e","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," profile email openid User.Read","1/1/0001 12:00:00 AM"
"dc7f774c-b416-4b77-9c56-c2e015c6d2d6","Principal","4/10/2022 4:31:49 PM","THd_3Ba0d0ucVsLgFcbS1m1rkel6pnZPijM5l-i64B8Y6IXceCxJRJA6zDgDzNHX","dc85e818-2c78-4449-903a-cc3803ccd1d7","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," profile email openid User.Read","1/1/0001 12:00:00 AM"
"dc7f774c-b416-4b77-9c56-c2e015c6d2d6","Principal","4/24/2022 3:46:48 PM","THd_3Ba0d0ucVsLgFcbS1m1rkel6pnZPijM5l-i64B--LOqZYch2SZC00kh9HcG1","99ea2cbe-c861-4976-90b4-d2487d1dc1b5","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," profile email openid User.Read","1/1/0001 12:00:00 AM"
"97b483ec-0d1f-409b-bcd4-1317a633ca45","Principal","2/16/2022 3:07:54 PM","7IO0lx8Nm0C81BMXpjPKRW1rkel6pnZPijM5l-i64B-rZ0RVOCXgT7S88M-4_tzA","554467ab-2538-4fe0-b4bc-f0cfb8fedcc0","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," openid profile email","1/1/0001 12:00:00 AM"
"2a7ea78b-147e-43d5-8f65-b920a1088b96","AllPrincipals","2/16/2022 3:13:45 PM","i6d-Kn4U1UOPZbkgoQiLlg1MWvG5IFlLjpcepoZ9ztA",,"f15a4c0d-20b9-4b59-8e97-1ea6867dced0","User.Read","1/1/0001 12:00:00 AM"
"2a7ea78b-147e-43d5-8f65-b920a1088b96","AllPrincipals","2/16/2022 3:13:45 PM","i6d-Kn4U1UOPZbkgoQiLlm1rkel6pnZPijM5l-i64B8",,"e9916b6d-a67a-4f76-8a33-3997e8bae01f","User.Read","1/1/0001 12:00:00 AM"
"99ba4c06-5d39-48d2-8033-392f775bce71","Principal","3/7/2022 2:00:50 PM","Bky6mTld0kiAMzkvd1vOcW1rkel6pnZPijM5l-i64B-rZ0RVOCXgT7S88M-4_tzA","554467ab-2538-4fe0-b4bc-f0cfb8fedcc0","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," EAS.AccessAsUser.All IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send User.Read offline_access openid profile","1/1/0001 12:00:00 AM"
"99ba4c06-5d39-48d2-8033-392f775bce71","Principal","3/8/2022 7:29:21 PM","Bky6mTld0kiAMzkvd1vOcW1rkel6pnZPijM5l-i64B_y0Mn3NX-vQLZ_iDVGuxNH","f7c9d0f2-7f35-40af-b67f-883546bb1347","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," EAS.AccessAsUser.All IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send User.Read offline_access openid profile","1/1/0001 12:00:00 AM"
"99ba4c06-5d39-48d2-8033-392f775bce71","Principal","3/14/2022 1:03:39 PM","Bky6mTld0kiAMzkvd1vOcW1rkel6pnZPijM5l-i64B8zfwWWPOHkRI81lx0Ccc5h","96057f33-e13c-44e4-8f35-971d0271ce61","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," EAS.AccessAsUser.All IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send User.Read offline_access openid profile","1/1/0001 12:00:00 AM"
"d44b4f5c-70fe-4197-a676-7045b3a159ee","AllPrincipals","3/13/2022 12:34:10 AM","XE9L1P5wl0GmdnBFs6FZ7m1rkel6pnZPijM5l-i64B8",,"e9916b6d-a67a-4f76-8a33-3997e8bae01f"," offline_access EAS.AccessAsUser.All","1/1/0001 12:00:00 AM"
"639a81f0-e76e-4c50-8f49-97572d02c833","Principal","3/14/2022 12:06:26 PM","8IGaY27nUEyPSZdXLQLIM21rkel6pnZPijM5l-i64B91uBSJeMwrRZy_ejQMilD4","8914b875-cc78-452b-9cbf-7a340c8a50f8","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," People.Read Contacts.Read Calendars.Read.Shared User.Read Calendars.ReadWrite Calendars.ReadWrite.Shared offline_access","1/1/0001 12:00:00 AM"
"7e17adb2-680f-4df7-9df4-e1c93de160bb","AllPrincipals","3/20/2022 8:47:57 PM","sq0Xfg9o902d9OHJPeFgu21rkel6pnZPijM5l-i64B8",,"e9916b6d-a67a-4f76-8a33-3997e8bae01f","User.Read","1/1/0001 12:00:00 AM"
"5148eabe-8f21-4a91-bae3-593c8d93e5b0","Principal","4/16/2022 7:03:20 PM","vupIUSGPkUq641k8jZPlsG1rkel6pnZPijM5l-i64B-rZ0RVOCXgT7S88M-4_tzA","554467ab-2538-4fe0-b4bc-f0cfb8fedcc0","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," Calendars.Read Calendars.Read.Shared Calendars.ReadWrite Calendars.ReadWrite.Shared User.Read offline_access","1/1/0001 12:00:00 AM"
"5148eabe-8f21-4a91-bae3-593c8d93e5b0","Principal","3/29/2022 1:09:46 PM","vupIUSGPkUq641k8jZPlsG1rkel6pnZPijM5l-i64B-vN-ZrtcjMQql9k_VX7cMF","6be637af-c8b5-42cc-a97d-93f557edc305","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," Calendars.Read Calendars.Read.Shared Calendars.ReadWrite Calendars.ReadWrite.Shared User.Read offline_access","1/1/0001 12:00:00 AM"
"5148eabe-8f21-4a91-bae3-593c8d93e5b0","Principal","4/18/2022 11:58:40 AM","vupIUSGPkUq641k8jZPlsG1rkel6pnZPijM5l-i64B-LFmcRYXgmRYdilOmAxoJ2","1167168b-7861-4526-8762-94e980c68276","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," Calendars.Read Calendars.Read.Shared Calendars.ReadWrite Calendars.ReadWrite.Shared User.Read offline_access","1/1/0001 12:00:00 AM"
"5148eabe-8f21-4a91-bae3-593c8d93e5b0","Principal","3/21/2022 5:15:59 PM","vupIUSGPkUq641k8jZPlsG1rkel6pnZPijM5l-i64B-bOopMaWFNQbIB_eerbUXl","4c8a3a9b-6169-414d-b201-fde7ab6d45e5","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," Calendars.Read Calendars.Read.Shared Calendars.ReadWrite Calendars.ReadWrite.Shared User.Read offline_access","1/1/0001 12:00:00 AM"
"5148eabe-8f21-4a91-bae3-593c8d93e5b0","Principal","3/21/2022 5:04:55 PM","vupIUSGPkUq641k8jZPlsG1rkel6pnZPijM5l-i64B_y0Mn3NX-vQLZ_iDVGuxNH","f7c9d0f2-7f35-40af-b67f-883546bb1347","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," Calendars.Read Calendars.Read.Shared Calendars.ReadWrite Calendars.ReadWrite.Shared User.Read offline_access","1/1/0001 12:00:00 AM"
"5148eabe-8f21-4a91-bae3-593c8d93e5b0","Principal","6/13/2022 12:55:09 PM","vupIUSGPkUq641k8jZPlsG1rkel6pnZPijM5l-i64B9yV0l2jrVaQbuBXWpKJbc5","76495772-b58e-415a-bb81-5d6a4a25b739","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," Calendars.Read Calendars.Read.Shared Calendars.ReadWrite Calendars.ReadWrite.Shared User.Read offline_access","1/1/0001 12:00:00 AM"
"5148eabe-8f21-4a91-bae3-593c8d93e5b0","Principal","4/3/2022 2:11:59 PM","vupIUSGPkUq641k8jZPlsG1rkel6pnZPijM5l-i64B-1-ok2mxhTTIiYF98wK9-y","3689fab5-189b-4c53-8898-17df302bdfb2","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," Calendars.Read Calendars.Read.Shared Calendars.ReadWrite Calendars.ReadWrite.Shared User.Read offline_access","1/1/0001 12:00:00 AM"
"5148eabe-8f21-4a91-bae3-593c8d93e5b0","Principal","3/23/2022 7:17:23 PM","vupIUSGPkUq641k8jZPlsG1rkel6pnZPijM5l-i64B9jK2uHuoiiQIQfrtdtfgyl","876b2b63-88ba-40a2-841f-aed76d7e0ca5","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," Calendars.Read Calendars.Read.Shared Calendars.ReadWrite Calendars.ReadWrite.Shared User.Read offline_access","1/1/0001 12:00:00 AM"
"5148eabe-8f21-4a91-bae3-593c8d93e5b0","Principal","5/3/2022 7:04:05 PM","vupIUSGPkUq641k8jZPlsG1rkel6pnZPijM5l-i64B-OYNAyUGHpRYETgqEiC0K6","32d0608e-6150-45e9-8113-82a1220b42ba","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," Calendars.Read Calendars.Read.Shared Calendars.ReadWrite Calendars.ReadWrite.Shared User.Read offline_access","1/1/0001 12:00:00 AM"
"04b6d5e7-e113-4882-aa46-d114625b4b29","AllPrincipals","3/21/2022 5:49:02 PM","59W2BBPhgkiqRtEUYltLKW1rkel6pnZPijM5l-i64B8",,"e9916b6d-a67a-4f76-8a33-3997e8bae01f","User.Read","1/1/0001 12:00:00 AM"
"dd3ae54c-b834-4f50-89c9-a8205ff84402","AllPrincipals","3/27/2022 10:25:34 PM","TOU63TS4UE-JyaggX_hEAm1rkel6pnZPijM5l-i64B8",,"e9916b6d-a67a-4f76-8a33-3997e8bae01f","email profile SecurityEvents.Read.All SecurityEvents.ReadWrite.All ThreatIndicators.Read.All ThreatIndicators.ReadWrite.OwnedBy User.Read User.ReadBasic.All","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","7/4/2022 9:41:47 PM","NntwEqnzV0u7oRlzVoEHUA1MWvG5IFlLjpcepoZ9ztCb6-XMN206TY4-3-zDnBTw","cce5eb9b-6d37-4d3a-8e3e-dfecc39c14f0","f15a4c0d-20b9-4b59-8e97-1ea6867dced0","User.Read","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","4/13/2022 8:06:58 PM","NntwEqnzV0u7oRlzVoEHUA1MWvG5IFlLjpcepoZ9ztBrQw-U90JmTZJtti3sz9Im","940f436b-42f7-4d66-926d-b62deccfd226","f15a4c0d-20b9-4b59-8e97-1ea6867dced0","User.Read","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","4/10/2022 10:04:13 PM","NntwEqnzV0u7oRlzVoEHUA1MWvG5IFlLjpcepoZ9ztD6D_sWfZcHSbys_yROF0pN","16fb0ffa-977d-4907-bcac-ff244e174a4d","f15a4c0d-20b9-4b59-8e97-1ea6867dced0","User.Read","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","3/29/2022 5:04:24 PM","NntwEqnzV0u7oRlzVoEHUA1MWvG5IFlLjpcepoZ9ztC-VG00Q0ztTL2WpC64BT6q","346d54be-4c43-4ced-bd96-a42eb8053eaa","f15a4c0d-20b9-4b59-8e97-1ea6867dced0","User.Read","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","5/4/2022 4:42:26 PM","NntwEqnzV0u7oRlzVoEHUA1MWvG5IFlLjpcepoZ9ztCBy1batu8_Sq4DSkx0qSkU","da56cb81-efb6-4a3f-ae03-4a4c74a92914","f15a4c0d-20b9-4b59-8e97-1ea6867dced0","User.Read","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","4/11/2022 6:49:36 PM","NntwEqnzV0u7oRlzVoEHUA1MWvG5IFlLjpcepoZ9ztBbDEEJ5uEsQZ1OLAQb5bjW","09410c5b-e1e6-412c-9d4e-2c041be5b8d6","f15a4c0d-20b9-4b59-8e97-1ea6867dced0","User.Read","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","4/2/2022 5:43:43 PM","NntwEqnzV0u7oRlzVoEHUA1MWvG5IFlLjpcepoZ9ztAEBYnjt8-JRpCFkQX74c61","e3890504-cfb7-4689-9085-9105fbe1ceb5","f15a4c0d-20b9-4b59-8e97-1ea6867dced0","User.Read","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","4/2/2022 11:24:53 PM","NntwEqnzV0u7oRlzVoEHUA1MWvG5IFlLjpcepoZ9ztAY6IXceCxJRJA6zDgDzNHX","dc85e818-2c78-4449-903a-cc3803ccd1d7","f15a4c0d-20b9-4b59-8e97-1ea6867dced0","User.Read","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","4/16/2022 3:16:04 PM","NntwEqnzV0u7oRlzVoEHUA1MWvG5IFlLjpcepoZ9ztACyHAox_yAS7iA-kW9YDjO","2870c802-fcc7-4b80-b880-fa45bd6038ce","f15a4c0d-20b9-4b59-8e97-1ea6867dced0","User.Read","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","4/24/2022 2:57:50 PM","NntwEqnzV0u7oRlzVoEHUA1MWvG5IFlLjpcepoZ9ztCOYNAyUGHpRYETgqEiC0K6","32d0608e-6150-45e9-8113-82a1220b42ba","f15a4c0d-20b9-4b59-8e97-1ea6867dced0","User.Read","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","7/2/2022 5:07:47 PM","NntwEqnzV0u7oRlzVoEHUA1MWvG5IFlLjpcepoZ9ztDuVGlAujGgSZZX0PogOj6Y","406954ee-31ba-49a0-9657-d0fa203a3e98","f15a4c0d-20b9-4b59-8e97-1ea6867dced0","User.Read","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","7/4/2022 8:27:00 PM","NntwEqnzV0u7oRlzVoEHUA1MWvG5IFlLjpcepoZ9ztDhEayqUQa6SZvyopC5Bq6G","aaac11e1-0651-49ba-9bf2-a290b906ae86","f15a4c0d-20b9-4b59-8e97-1ea6867dced0","User.Read","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","7/23/2022 5:09:08 PM","NntwEqnzV0u7oRlzVoEHUA1MWvG5IFlLjpcepoZ9ztBus7KWcsfGQrN4ilxnWDhr","96b2b36e-c772-42c6-b378-8a5c6758386b","f15a4c0d-20b9-4b59-8e97-1ea6867dced0","User.Read","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","7/4/2022 9:41:47 PM","NntwEqnzV0u7oRlzVoEHUB8V7ihCxNhJmzE87DSQwEib6-XMN206TY4-3-zDnBTw","cce5eb9b-6d37-4d3a-8e3e-dfecc39c14f0","28ee151f-c442-49d8-9b31-3cec3490c048","Calendars.Read Calendars.ReadWrite","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","4/13/2022 8:06:58 PM","NntwEqnzV0u7oRlzVoEHUB8V7ihCxNhJmzE87DSQwEhrQw-U90JmTZJtti3sz9Im","940f436b-42f7-4d66-926d-b62deccfd226","28ee151f-c442-49d8-9b31-3cec3490c048","Calendars.Read Calendars.ReadWrite","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","4/10/2022 10:04:13 PM","NntwEqnzV0u7oRlzVoEHUB8V7ihCxNhJmzE87DSQwEj6D_sWfZcHSbys_yROF0pN","16fb0ffa-977d-4907-bcac-ff244e174a4d","28ee151f-c442-49d8-9b31-3cec3490c048","Calendars.Read Calendars.ReadWrite","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","3/29/2022 5:04:24 PM","NntwEqnzV0u7oRlzVoEHUB8V7ihCxNhJmzE87DSQwEi-VG00Q0ztTL2WpC64BT6q","346d54be-4c43-4ced-bd96-a42eb8053eaa","28ee151f-c442-49d8-9b31-3cec3490c048","Calendars.Read Calendars.ReadWrite","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","5/4/2022 4:42:26 PM","NntwEqnzV0u7oRlzVoEHUB8V7ihCxNhJmzE87DSQwEiBy1batu8_Sq4DSkx0qSkU","da56cb81-efb6-4a3f-ae03-4a4c74a92914","28ee151f-c442-49d8-9b31-3cec3490c048","Calendars.Read Calendars.ReadWrite","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","4/11/2022 6:49:36 PM","NntwEqnzV0u7oRlzVoEHUB8V7ihCxNhJmzE87DSQwEhbDEEJ5uEsQZ1OLAQb5bjW","09410c5b-e1e6-412c-9d4e-2c041be5b8d6","28ee151f-c442-49d8-9b31-3cec3490c048","Calendars.Read Calendars.ReadWrite","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","4/2/2022 5:43:43 PM","NntwEqnzV0u7oRlzVoEHUB8V7ihCxNhJmzE87DSQwEgEBYnjt8-JRpCFkQX74c61","e3890504-cfb7-4689-9085-9105fbe1ceb5","28ee151f-c442-49d8-9b31-3cec3490c048","Calendars.Read Calendars.ReadWrite","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","4/2/2022 11:24:53 PM","NntwEqnzV0u7oRlzVoEHUB8V7ihCxNhJmzE87DSQwEgY6IXceCxJRJA6zDgDzNHX","dc85e818-2c78-4449-903a-cc3803ccd1d7","28ee151f-c442-49d8-9b31-3cec3490c048","Calendars.Read Calendars.ReadWrite","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","4/16/2022 3:16:04 PM","NntwEqnzV0u7oRlzVoEHUB8V7ihCxNhJmzE87DSQwEgCyHAox_yAS7iA-kW9YDjO","2870c802-fcc7-4b80-b880-fa45bd6038ce","28ee151f-c442-49d8-9b31-3cec3490c048","Calendars.Read Calendars.ReadWrite","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","4/24/2022 2:57:50 PM","NntwEqnzV0u7oRlzVoEHUB8V7ihCxNhJmzE87DSQwEiOYNAyUGHpRYETgqEiC0K6","32d0608e-6150-45e9-8113-82a1220b42ba","28ee151f-c442-49d8-9b31-3cec3490c048","Calendars.Read Calendars.ReadWrite","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","7/2/2022 5:07:47 PM","NntwEqnzV0u7oRlzVoEHUB8V7ihCxNhJmzE87DSQwEjuVGlAujGgSZZX0PogOj6Y","406954ee-31ba-49a0-9657-d0fa203a3e98","28ee151f-c442-49d8-9b31-3cec3490c048","Calendars.Read Calendars.ReadWrite","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","7/4/2022 8:27:00 PM","NntwEqnzV0u7oRlzVoEHUB8V7ihCxNhJmzE87DSQwEjhEayqUQa6SZvyopC5Bq6G","aaac11e1-0651-49ba-9bf2-a290b906ae86","28ee151f-c442-49d8-9b31-3cec3490c048","Calendars.Read Calendars.ReadWrite","1/1/0001 12:00:00 AM"
"12707b36-f3a9-4b57-bba1-197356810750","Principal","7/23/2022 5:09:08 PM","NntwEqnzV0u7oRlzVoEHUB8V7ihCxNhJmzE87DSQwEhus7KWcsfGQrN4ilxnWDhr","96b2b36e-c772-42c6-b378-8a5c6758386b","28ee151f-c442-49d8-9b31-3cec3490c048","Calendars.Read Calendars.ReadWrite","1/1/0001 12:00:00 AM"
"7aa7c871-b462-4255-a20f-b47434424725","AllPrincipals","4/16/2022 3:23:14 PM","ccinemK0VUKiD7R0NEJHJQ1MWvG5IFlLjpcepoZ9ztA",,"f15a4c0d-20b9-4b59-8e97-1ea6867dced0","User.Read","1/1/0001 12:00:00 AM"
"0c5b4e0d-f4ca-4e8c-b6d9-edaf32fe9938","AllPrincipals","3/30/2022 6:27:48 PM","DU5bDMr0jE622e2vMv6ZOA1MWvG5IFlLjpcepoZ9ztA",,"f15a4c0d-20b9-4b59-8e97-1ea6867dced0","User.Read","1/1/0001 12:00:00 AM"
"0c5b4e0d-f4ca-4e8c-b6d9-edaf32fe9938","AllPrincipals","3/30/2022 6:27:48 PM","DU5bDMr0jE622e2vMv6ZODwp7Q4iCIpMgNhIHKQFjoQ",,"0eed293c-0822-4c8a-80d8-481ca4058e84","RemediationTasks.Read Vulnerability.Read Software.Read SecurityRecommendation.Read AdvancedQuery.Read Machine.Read Machine.ReadWrite Machine.Isolate Machine.CollectForensics Machine.Scan Machine.RestrictExecution Machine.StopAndQuarantine Machine.Offboard File.Read.All Url.Read.All Ip.Read.All User.Read.All Alert.ReadWrite Alert.Read Machine.LiveResponse","1/1/0001 12:00:00 AM"
"dd849633-4986-4d88-af06-018b20c74b3c","Principal","4/2/2022 3:25:13 PM","M5aE3YZJiE2vBgGLIMdLPG1rkel6pnZPijM5l-i64B_y0Mn3NX-vQLZ_iDVGuxNH","f7c9d0f2-7f35-40af-b67f-883546bb1347","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," offline_access User.Read Files.Read.All Files.ReadWrite.All","1/1/0001 12:00:00 AM"
"397443a0-7c06-4cc2-9df6-bd6fad1ccdd9","Principal","4/3/2022 11:25:09 AM","oEN0OQZ8wkyd9r1vrRzN2Q1MWvG5IFlLjpcepoZ9ztAY6IXceCxJRJA6zDgDzNHX","dc85e818-2c78-4449-903a-cc3803ccd1d7","f15a4c0d-20b9-4b59-8e97-1ea6867dced0","User.ReadBasic.All User.Read","1/1/0001 12:00:00 AM"
"f278a75a-ddc8-4d60-a194-ab76121ea743","AllPrincipals","4/3/2022 9:17:43 PM","Wqd48sjdYE2hlKt2Eh6nQ21rkel6pnZPijM5l-i64B8",,"e9916b6d-a67a-4f76-8a33-3997e8bae01f","User.Read","1/1/0001 12:00:00 AM"
"4610fa72-ca82-4c70-9de1-42d2d0f32126","AllPrincipals","4/3/2022 10:24:53 PM","cvoQRoLKcEyd4ULS0PMhJm1rkel6pnZPijM5l-i64B8",,"e9916b6d-a67a-4f76-8a33-3997e8bae01f","User.Read","1/1/0001 12:00:00 AM"
"6c7c2838-03f2-4aeb-8bd6-30978e2c1057","AllPrincipals","4/5/2022 1:03:04 AM","OCh8bPID60qL1jCXjiwQV21rkel6pnZPijM5l-i64B8",,"e9916b6d-a67a-4f76-8a33-3997e8bae01f","User.Read","1/1/0001 12:00:00 AM"
"410f4124-f9cb-4d38-ba94-d817263433c0","Principal","4/5/2022 2:34:44 AM","JEEPQcv5OE26lNgXJjQzwG1rkel6pnZPijM5l-i64B9NRs5cBTJvQ41-_JDEeZAD","5cce464d-3205-436f-8d7e-fc90c4799003","e9916b6d-a67a-4f76-8a33-3997e8bae01f"," User.Read MailboxSettings.Read openid profile Tasks.ReadWrite offline_access","1/1/0001 12:00:00 AM"
"a3e6e0e7-9362-4e53-bc04-ebe70c00b88e","AllPrincipals","4/5/2022 6:25:04 PM","5-Dmo2KTU068BOvnDAC4jm1rkel6pnZPijM5l-i64B8",,"e9916b6d-a67a-4f76-8a33-3997e8bae01f"," openid offline_access User.Read","1/1/0001 12:00:00 AM"
